央视频道,#genre#
浙江卫视,http://125.43.244.73:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://182.114.48.58:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://125.125.233.87:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://116.128.242.83:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://115.48.160.186:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://124.228.160.15:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://182.114.48.58:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://125.42.148.202:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://36.40.236.116:9999/tsfile/live/0126_2.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://1.195.130.158:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://183.131.246.250:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://115.48.160.186:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://125.125.233.230:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://116.128.242.83:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://1.195.130.158:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://125.42.148.202:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://182.114.48.58:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://116.128.242.83:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://112.234.23.204:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://115.48.160.186:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://125.125.233.87:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://125.43.244.73:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://125.43.244.73:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://112.234.23.204:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://115.48.160.186:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://221.13.235.216:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://125.125.233.230:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://125.125.233.87:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://36.40.236.116:9999/tsfile/live/0128_2.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://118.248.167.154:8088/tsfile/live/0002_2.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://112.234.23.204:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://36.40.236.116:9999/tsfile/live/0141_2.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://171.12.164.238:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
综合卫视,http://119.125.104.205:9901/tsfile/live/1085_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://119.125.104.205:9901/tsfile/live/1084_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://118.248.167.154:8088/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://112.234.23.204:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://1.195.130.158:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://101.74.28.151:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://171.12.164.238:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://101.74.28.151:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://119.125.104.205:9901/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://118.248.167.154:8088/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://112.234.23.204:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://183.131.246.250:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://125.125.233.87:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://125.125.233.230:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://125.43.244.73:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://101.74.28.151:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://119.125.104.205:9901/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://115.48.160.186:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://125.125.233.87:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://125.125.233.230:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://112.234.23.204:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://125.43.244.73:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://1.195.130.158:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://36.40.236.116:9999/tsfile/live/0136_2.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://119.125.104.205:9901/tsfile/live/1077_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://115.48.160.186:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://1.195.130.158:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://112.234.23.204:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://171.12.164.238:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://125.43.244.73:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://36.40.236.116:9999/tsfile/live/0143_2.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://115.48.160.186:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://125.125.233.230:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://119.125.104.205:9901/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://116.128.242.83:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://125.125.233.87:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://1.195.130.158:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
其他频道,#genre#
保定1,http://101.74.28.151:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
惠州1,http://119.125.104.205:9901/tsfile/live/1103_1.m3u8?key=txiptv&playlive=1&authid=0
CHC电影,http://119.125.104.205:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
上海纪实,http://119.125.104.205:9901/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0
世界地理,http://119.125.104.205:9901/tsfile/live/1095_1.m3u8?key=txiptv&playlive=1&authid=0
世界地理,http://112.234.23.204:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
世界地理,http://101.74.28.151:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
临沂农科,http://112.234.23.204:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
临沂图文,http://112.234.23.204:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
临沂导视,http://112.234.23.204:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
兰陵公共,http://112.234.23.204:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
兰陵导视,http://112.234.23.204:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
兰陵综合,http://112.234.23.204:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
兵器科技,http://112.234.23.204:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古,http://119.125.104.205:9901/tsfile/live/1079_1.m3u8?key=txiptv&playlive=1&authid=0
北京卡通,http://1.195.130.158:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
北京卡通,http://221.13.235.216:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
北京少儿,http://115.48.160.186:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
南方一,http://119.125.104.205:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
南方购物,http://119.125.104.205:9901/tsfile/live/1106_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动漫,http://112.234.23.204:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://125.42.148.202:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://119.125.104.205:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
安阳新闻综合,http://221.13.235.216:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
家庭理财,http://112.234.23.204:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,http://119.125.104.205:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://112.234.23.204:9901/tsfile/live/0001_2.m3u8?key=txiptv&playlive=1&authid=0
山东影视,http://112.234.23.204:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
山东教育,http://112.234.23.204:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
山东新闻,http://112.234.23.204:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
山东生活,http://112.234.23.204:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
山东综艺,http://112.234.23.204:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
山东齐鲁,http://112.234.23.204:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
山歌台,http://119.125.104.205:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江,http://119.125.104.205:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
广东移动,http://119.125.104.205:9901/tsfile/live/1105_1.m3u8?key=txiptv&playlive=1&authid=0
快乐购,http://116.128.242.83:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://112.234.23.204:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://119.125.104.205:9901/tsfile/live/1098_1.m3u8?key=txiptv&playlive=1&authid=0
房产,http://119.125.104.205:9901/tsfile/live/1107_1.m3u8?key=txiptv&playlive=1&authid=0
揭阳综合,http://119.125.104.205:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
收视指南,http://119.125.104.205:9901/tsfile/live/1091_1.m3u8?key=txiptv&playlive=1&authid=0
本港台,http://119.125.104.205:9901/tsfile/live/1072_1.m3u8?key=txiptv&playlive=1&authid=0
武术,http://171.12.164.238:9901/tsfile/live/0109_2.m3u8?key=txiptv&playlive=1&authid=0
江门综合,http://119.125.104.205:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
河北农民,http://101.74.28.151:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
河北影视,http://101.74.28.151:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河北科教,http://101.74.28.151:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
河北经济,http://101.74.28.151:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
河北都市,http://101.74.28.151:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
河南公共,http://221.13.235.216:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
河南公共,http://1.195.130.158:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
河南新农村,http://1.195.130.158:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
河南新闻,http://221.13.235.216:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
河南新闻,http://182.114.48.58:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河南民生,http://221.13.235.216:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
河南民生,http://125.43.244.73:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
河南民生,http://1.195.130.158:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
河南法制,http://221.13.235.216:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
河南法制,http://1.195.130.158:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
河南电视剧,http://221.13.235.216:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
河南电视剧,http://182.114.48.58:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
河南都市,http://1.195.130.158:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
河南都市,http://125.43.244.73:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
河源公共,http://119.125.104.205:9901/tsfile/live/1101_1.m3u8?key=txiptv&playlive=1&authid=0
河源综合,http://119.125.104.205:9901/tsfile/live/1100_1.m3u8?key=txiptv&playlive=1&authid=0
法治,http://119.125.104.205:9901/tsfile/live/1111_1.m3u8?key=txiptv&playlive=1&authid=0
湖南公共,http://116.128.242.83:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
湖南公共,http://124.228.160.15:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://118.248.167.154:8088/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://116.128.242.83:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
湖南导视,http://116.128.242.83:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电影,http://124.228.160.15:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视,http://116.128.242.83:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视,http://124.228.160.15:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://118.248.167.154:8088/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
湖南金鹰卡通,http://118.248.167.154:8088/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
热播剧场,http://119.125.104.205:9901/tsfile/live/1089_1.m3u8?key=txiptv&playlive=1&authid=0
相声小品,http://119.125.104.205:9901/tsfile/live/1088_1.m3u8?key=txiptv&playlive=1&authid=0
相声小品,http://221.13.235.216:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
福建东南,http://1.195.130.158:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
第一剧场,http://112.234.23.204:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
第一剧场,http://119.125.104.205:9901/tsfile/live/1093_1.m3u8?key=txiptv&playlive=1&authid=0
粤荟萃,http://119.125.104.205:9901/tsfile/live/1108_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://119.125.104.205:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
谍战剧场,http://119.125.104.205:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
足球,http://119.125.104.205:9901/tsfile/live/1109_1.m3u8?key=txiptv&playlive=1&authid=0
郑州新闻综合,http://171.14.89.239:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
野外,http://119.125.104.205:9901/tsfile/live/1110_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://221.13.235.216:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://119.125.104.205:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://125.43.244.73:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://1.195.130.158:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://124.228.160.15:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://112.234.23.204:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://116.128.242.83:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://119.125.104.205:9901/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
陕西都市青春,http://36.40.236.116:9999/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
陕西银铃,http://36.40.236.116:9999/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0
风云足球,http://119.125.104.205:9901/tsfile/live/1094_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://112.234.23.204:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://119.125.104.205:9901/tsfile/live/1096_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://112.234.23.204:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
高尔夫网球,http://112.234.23.204:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
魅力时尚,http://119.125.104.205:9901/tsfile/live/1090_1.m3u8?key=txiptv&playlive=1&authid=0
魅力音乐,http://125.43.244.73:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
